DATE,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,FRISKED_FLAG,SEARCHED_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,PRECINCT,STOP_LOCATION_X,STOP_LOCATION_Y
2020-09-23,7,0,0,0,0,44,1,2,46,1011569,253043
2020-09-19,1,0,1,1,0,27,1,1,61,1000630,156392
2020-09-22,14,1,0,1,1,24,2,3,114,1007284,223629
2020-09-20,1,1,0,1,1,30,1,1,41,1010941,235064
2020-08-19,1,1,0,1,1,55,1,3,46,1008000,247210
2020-09-23,9,0,0,1,0,56,1,1,46,1009027,248345
2020-09-04,3,0,0,0,0,0,1,1,77,1004447,183807
2020-09-08,1,0,0,0,1,15,1,1,84,990141,188391
2020-09-18,16,1,0,0,1,30,1,2,10,985551,212070
2020-05-19,1,1,0,1,1,20,1,4,23,998160,227234
2020-09-24,8,0,0,1,0,38,1,1,28,997442,234789
2020-09-08,3,0,0,1,0,34,1,1,81,1000774,192446
2020-09-22,9,0,0,0,0,23,1,1,104,1009737,204059
2020-09-17,9,0,0,0,0,20,1,1,123,934167,139588
2020-09-17,9,0,0,0,0,20,1,1,123,934167,139588
2020-09-15,6,0,0,0,0,30,1,2,46,1013744,252931
2020-08-18,3,1,0,0,0,49,1,1,46,1008653,248413
2020-08-28,7,1,0,0,1,30,1,2,46,1008685,248472
2020-09-23,3,1,0,1,0,31,2,4,46,1012129,252982
2020-09-23,3,1,0,0,0,35,1,2,72,982465,176493
2020-09-23,3,0,0,0,0,0,1,2,72,982465,176493
2020-09-19,7,0,0,1,0,34,1,5,106,1032648,186818
2020-09-23,1,1,0,0,1,17,1,2,109,1031162,214719
2020-09-23,1,1,0,0,1,17,1,2,109,1031162,214719
2020-09-23,16,1,0,0,1,17,1,5,109,1030489,214264
2020-09-24,5,0,0,1,1,33,1,1,121,938346,168495
2020-09-17,5,0,0,0,0,15,1,1,123,929317,142956
2020-09-17,5,0,0,0,0,14,1,1,123,929317,142956
2020-09-17,8,0,0,0,0,15,1,1,123,929317,142956
2020-09-17,5,0,0,0,0,14,1,1,123,929317,142956
2020-09-17,5,0,0,0,0,14,1,1,123,929317,142956
2020-09-04,5,1,0,0,1,46,1,1,50,1011460,261164
2020-09-04,6,1,0,0,0,53,1,1,84,988041,191045
2020-09-16,19,0,1,1,1,31,1,1,1,981637,203082
2020-09-16,19,1,0,0,1,48,1,1,1,981637,203082
2020-09-20,3,1,0,0,1,55,1,3,17,993961,214685
2020-09-21,1,0,0,1,1,0,1,3,17,992754,216249
2020-09-19,1,0,0,0,0,29,1,1,61,1001791,157350
2020-09-25,8,1,0,0,1,33,1,1,63,1006339,169142
2020-09-25,5,0,0,0,0,70,1,5,66,988719,165835
2020-09-06,6,0,0,0,0,58,1,1,81,1006489,190021
2020-09-08,9,0,0,0,0,18,1,1,84,989470,195119
2020-09-24,10,0,0,1,0,24,1,1,105,1057635,203953
2020-09-25,17,0,0,0,0,30,1,3,7,988734,202129
2020-08-28,1,0,0,1,1,0,1,1,75,1015508,186710
2020-09-24,1,0,0,1,0,32,1,1,75,1015292,181227
2020-09-25,1,0,0,1,0,18,1,1,75,1013008,182163
2020-09-24,1,0,0,1,1,40,1,1,101,1047105,155729
2020-09-11,5,1,0,0,1,46,1,1,20,989243,222888
2020-09-25,10,1,0,1,0,33,2,1,46,1009600,250477
2020-08-23,1,0,0,1,0,40,1,1,83,1002143,193974
2020-09-26,1,0,0,0,1,60,1,2,110,1021173,208502
2020-09-26,5,1,0,0,0,30,1,2,24,993352,229417
2020-08-21,3,0,0,1,1,45,1,2,40,1006626,235868
2020-09-21,13,0,0,0,0,35,1,1,73,1010904,184593
2020-09-11,3,1,0,0,1,29,1,1,84,988853,191423
2020-09-11,3,0,0,1,0,27,2,1,84,988853,191423
2020-09-26,8,0,0,1,0,31,1,1,112,1025100,203894
2020-09-26,9,0,0,0,0,37,1,2,24,991956,225816
2020-09-26,9,0,0,0,0,40,1,1,24,991956,225816
2020-09-27,1,0,0,1,0,32,1,2,24,995179,230726
2020-09-25,9,1,0,1,1,51,1,1,26,998164,237273
2020-09-26,6,1,0,1,1,56,1,1,26,995455,236311
2020-09-25,1,0,0,0,0,20,1,2,42,1015480,241654
2020-09-25,2,0,0,0,0,36,1,3,107,1036868,199566
2020-09-25,2,1,0,0,1,34,1,3,107,1036868,199566
2020-09-22,1,0,0,1,1,16,1,2,28,995908,231478
2020-09-27,1,0,0,0,1,60,1,3,19,999548,221611
2020-09-27,1,0,0,1,1,36,2,1,33,1000544,243173
2020-09-11,8,1,0,0,0,47,1,2,34,1008802,256858
2020-09-26,1,0,0,1,0,0,1,2,40,1006417,233551
2020-09-27,1,0,0,1,1,31,1,4,42,1008797,238970
2020-09-08,1,1,0,1,1,31,1,2,47,1023798,265080
2020-09-26,9,1,0,0,1,15,1,1,68,974229,162450
2020-09-23,1,1,0,0,1,18,1,1,33,1001102,247932
2020-09-23,1,0,0,1,1,16,1,1,33,1001102,247932
2020-09-27,10,0,0,0,0,18,1,1,40,1004358,237441
2020-09-27,10,0,0,0,0,18,1,1,40,1004358,237441
2020-09-27,10,0,0,0,0,17,1,1,40,1004358,237441
2020-09-20,17,0,0,1,0,19,1,4,41,1012937,238348
2020-09-25,1,1,1,1,1,17,1,4,42,1015292,243652
2020-09-27,3,0,0,0,0,40,1,1,44,1006434,244343
2020-09-24,3,1,0,1,1,30,1,1,49,1020642,248555
2020-09-27,6,1,0,1,1,33,1,2,66,983856,169975
2020-09-14,3,1,0,0,1,21,2,1,30,998819,240169
2020-09-27,3,1,0,1,1,33,1,1,47,1022282,263771
2020-09-24,1,0,0,1,0,28,1,1,49,1023669,253290
2020-09-28,5,1,0,1,1,31,1,3,104,1012514,194041
2020-09-26,6,1,0,0,1,57,1,1,6,984102,205732
2020-09-28,2,1,0,0,1,29,1,1,7,987125,200797
2020-09-26,6,1,0,0,1,43,1,3,104,1016867,195031
2020-09-26,1,0,0,0,1,14,1,1,106,1027476,179037
2020-09-25,1,1,0,1,1,36,1,1,23,999796,226622
2020-09-25,5,0,0,1,0,20,1,1,24,992592,227237
2020-09-25,2,0,0,0,0,30,1,1,46,1011360,253024
2020-09-26,15,0,0,0,0,57,2,1,46,1010360,251776
2020-09-28,2,0,0,0,0,0,1,1,67,999639,172533
2020-08-27,2,1,0,1,0,34,1,1,73,1011811,179961
2020-09-26,6,0,0,0,0,23,1,2,79,998443,193162
2020-09-22,6,0,0,0,0,51,1,2,84,988067,191308
2020-09-22,6,0,0,0,0,49,2,2,84,988067,191308
2020-09-28,2,1,0,0,1,25,1,1,6,982452,207986
2020-09-26,7,0,0,1,1,23,1,1,10,985822,215788
2020-09-26,2,1,0,1,1,28,1,1,20,989792,224853
2020-09-15,1,1,0,1,1,26,1,1,23,999603,230172
2020-09-18,1,1,0,1,1,25,1,1,23,999898,229313
2020-09-18,1,1,0,1,1,0,3,8,23,999898,229313
2020-09-29,2,0,0,0,0,53,1,1,25,1001808,233239
2020-08-28,1,0,0,1,0,25,1,2,32,999686,237911
2020-09-19,1,1,0,1,1,19,1,1,34,1004246,253561
2020-09-27,1,1,0,1,1,25,1,1,40,1005397,236131
2020-09-29,1,0,0,1,0,0,1,1,45,1026894,245406
2020-09-21,1,1,0,0,1,21,1,1,81,1006191,187573
2020-09-29,7,1,0,1,1,39,1,1,105,1059087,196312
2020-09-24,3,1,0,0,1,31,1,2,110,1023613,208962
2020-09-27,6,0,0,0,0,21,1,1,61,1002592,152074
2020-09-21,2,0,0,1,1,28,1,1,1,980694,195183
2020-09-30,5,1,0,0,1,42,1,4,14,987078,215157
2020-09-28,10,0,0,1,0,40,1,2,23,1000708,228262
2020-09-19,1,0,0,1,1,0,3,8,34,1004246,253561
2020-09-21,2,0,0,0,0,0,1,1,70,993751,171413
2020-09-28,5,1,0,1,1,42,1,5,70,995297,174560
2020-09-15,8,0,1,0,0,36,1,4,84,987924,194862
2020-09-23,2,0,0,1,1,0,1,3,94,997312,204100
2020-06-23,9,1,0,0,1,25,1,1,105,1051818,183700
2020-06-23,9,1,0,0,1,0,1,1,105,1051818,183700
2020-09-25,3,0,0,0,0,55,1,4,14,987642,212435
2020-09-24,3,0,0,1,0,50,1,1,25,999967,230491
2020-09-27,1,0,0,1,0,29,1,2,41,1013603,238869
2020-09-23,20,1,0,1,1,18,1,1,67,1001856,177908
2020-09-14,3,1,0,1,1,16,2,2,72,980578,173286
2020-09-18,1,1,0,1,1,29,1,1,23,999476,226328
2020-09-15,2,1,0,1,1,23,1,4,34,1004038,251525
2020-10-01,9,0,0,0,0,35,1,2,63,1004203,168995
2020-10-01,9,0,0,0,0,30,2,2,63,1004203,168995
2020-10-01,9,0,0,0,0,30,1,2,63,1004203,168995
2020-09-30,12,1,0,1,1,24,1,1,5,986700,201305
2020-09-26,3,0,0,0,0,18,2,1,17,992111,212709
2020-09-26,1,0,0,1,0,19,1,1,25,1001312,231864
2020-05-03,16,1,0,0,1,22,1,1,28,997670,230545
2020-09-26,1,1,0,1,1,24,1,1,43,1021142,245064
2020-09-28,1,0,0,1,0,16,1,1,67,1004512,180518
2020-09-30,1,0,0,1,0,50,1,1,83,1008792,188308
2020-09-30,2,0,0,0,0,25,2,4,104,1014529,204855
2020-09-30,2,0,0,0,0,25,2,4,104,1014529,204855
2020-09-30,2,0,0,0,0,25,2,1,104,1014529,204855
2020-10-01,3,0,0,1,1,18,1,2,115,1017334,212595
2020-09-26,3,0,0,0,0,35,1,1,14,988519,214046
2020-10-02,2,0,0,0,0,13,2,2,49,1020871,251603
2020-10-02,2,0,0,0,0,13,2,2,49,1020871,251603
2020-09-30,1,1,0,1,1,27,1,2,63,1004557,162573
2020-10-02,3,1,0,0,1,42,1,1,100,1037059,153464
2020-10-01,6,0,0,0,0,22,1,2,109,1037795,214007
2020-10-01,6,0,0,0,0,32,1,1,109,1037795,214007
2020-10-02,1,0,0,1,0,29,1,1,14,987467,213188
2020-09-23,1,0,0,1,0,0,1,1,32,1001661,241501
2020-09-05,1,1,0,1,1,25,1,1,43,1020612,240090
2020-09-19,1,0,0,1,1,0,1,1,43,1020023,238585
2020-09-24,3,0,1,0,0,26,1,4,50,1011344,257358
2020-09-24,3,0,0,0,0,49,1,4,50,1011344,257358
2020-09-28,5,1,0,1,1,40,1,1,50,1010580,259508
2020-09-29,7,0,0,1,0,28,1,4,52,1011064,252640
2020-10-02,2,0,0,1,1,28,1,4,52,1011706,253640
2020-09-28,5,1,0,0,1,52,1,1,63,1004564,162907
2020-09-26,1,0,0,1,0,37,1,1,77,1001981,185325
2020-09-29,1,1,0,0,1,20,1,1,114,1001563,215762
2020-10-01,19,0,0,1,0,39,1,2,115,1018581,214652
2020-10-01,19,0,0,1,1,44,1,2,115,1018581,214652
2020-10-01,2,0,0,0,0,25,1,2,122,943270,136380
2020-10-02,1,0,0,1,0,23,1,1,49,1023045,253069
2020-09-19,3,1,0,1,1,23,1,6,70,994422,163414
2020-09-24,1,0,0,1,0,32,1,1,77,999318,185236
2020-09-24,7,0,0,1,0,0,1,1,77,999318,185236
2020-09-27,6,0,0,0,0,40,1,2,78,990175,186786
2020-10-02,1,1,0,0,1,40,1,1,101,1048919,162519
2020-09-27,3,0,0,1,1,30,1,2,9,987623,203976
2020-09-26,5,1,0,1,1,32,1,1,50,1009345,262977
2020-10-02,1,0,0,0,0,22,1,1,78,986087,184324
2020-10-03,13,1,0,1,1,41,1,2,114,1003160,220740
2020-10-03,3,0,0,0,0,49,1,1,22,992274,223433
2020-09-29,1,1,0,0,1,25,1,4,47,1023768,260487
2020-09-26,1,0,0,1,0,30,2,1,77,1001981,185325
2020-10-01,6,0,0,0,0,56,1,3,90,993276,196050
2020-10-03,1,1,0,1,1,18,1,2,115,1017439,212125
2020-10-01,12,1,0,0,1,17,1,1,41,1011730,236862
2020-10-03,1,0,0,1,1,25,1,1,121,939208,167521
2020-09-29,19,0,0,1,1,32,1,2,33,1001456,247485
2020-10-04,12,1,0,1,0,34,1,2,25,1002181,232875
2020-10-03,13,0,0,0,0,21,1,1,32,1001630,240843
2020-10-03,13,1,0,1,1,23,1,1,32,1001630,240843
2020-10-03,13,1,0,1,1,22,1,1,32,1001630,240843
2020-09-19,19,0,0,0,0,0,1,1,43,1020316,239179
2020-09-29,5,1,0,0,1,34,1,2,43,1018951,241512
2020-10-03,3,0,0,0,1,24,1,1,63,1007545,162984
2020-09-11,5,0,0,1,1,47,1,1,67,998032,175597
2020-10-03,13,0,0,0,0,18,2,2,32,1001630,240843
2020-10-03,13,0,0,1,1,26,1,1,32,1001630,240843
2020-10-03,13,0,0,0,0,19,1,1,32,1001630,240843
2020-09-28,3,0,0,0,0,17,1,1,44,1003538,243431
2020-10-03,9,1,0,1,1,22,1,2,103,1041814,195163
2020-10-03,12,0,0,0,0,0,1,1,113,1043442,182536
2020-09-30,2,0,0,1,0,46,1,1,43,1025190,243317
2020-09-21,5,1,0,0,1,41,1,1,73,1011107,182149
2020-10-04,1,1,0,1,1,33,1,6,79,995656,191146
2020-09-30,10,0,0,1,0,42,1,2,120,962748,174173
2020-09-29,5,0,0,0,0,54,1,1,6,985142,207830
2020-10-03,1,0,0,0,1,34,1,1,7,988105,200131
2020-09-23,2,0,0,0,1,25,1,1,25,1000682,232834
2020-10-05,1,0,0,1,1,35,1,1,14,988519,214046
2020-10-05,3,0,0,0,0,40,1,1,20,989243,222888
2020-10-01,1,0,0,1,0,53,1,1,40,1007461,236008
2020-10-04,2,0,0,0,0,20,1,1,122,960696,156877
2020-09-30,1,1,0,1,0,21,1,2,44,1007023,243324
2020-09-27,2,0,0,1,0,0,1,1,47,1024631,267867
2020-09-27,2,0,0,1,0,0,1,1,47,1024631,267867
2020-09-27,2,0,0,1,0,0,1,1,47,1024631,267867
2020-10-03,5,1,0,0,0,27,1,2,49,1024244,250881
2020-10-05,3,0,0,0,0,20,1,4,104,1009828,197869
2020-10-05,3,0,0,0,0,20,1,4,104,1009828,197869
2020-10-02,7,0,0,0,0,42,1,1,106,1027559,187213
2020-10-04,7,0,1,1,1,37,1,1,1,981613,198082
2020-10-05,11,1,0,1,1,62,1,1,7,987832,201023
2020-09-21,2,0,0,1,0,53,1,1,20,988313,221095
2020-09-22,2,0,0,1,1,20,1,4,34,1003372,248278
2020-09-23,1,0,0,1,0,58,1,1,34,1007190,253954
2020-09-12,3,1,0,0,1,39,1,1,52,1017541,255918
2020-10-06,5,0,0,0,0,33,2,3,66,984571,174486
2020-09-28,5,1,0,1,1,35,1,1,70,995218,177437
2020-10-01,10,1,0,0,1,47,1,1,71,1000908,179978
2020-10-03,6,0,0,0,1,0,1,1,79,999112,186462
2020-09-27,1,0,0,0,0,23,1,1,1,982302,203230
2020-10-05,6,0,0,0,0,56,1,1,79,997801,190268
2020-10-04,2,1,0,1,1,18,1,1,81,1007075,189033
2020-10-04,2,1,0,1,1,16,1,1,81,1007075,189033
2020-09-28,3,0,0,1,1,0,1,2,84,986773,189235
2020-09-25,1,1,0,1,1,15,1,1,113,1048314,184604
2020-10-02,1,0,0,1,1,20,1,2,52,1013692,253318
2020-10-06,5,1,0,0,1,42,1,2,104,1011842,198720
2020-09-29,2,0,0,0,0,27,1,2,9,986812,206998
2020-09-27,5,1,0,0,0,55,1,1,24,991561,227213
2020-09-01,8,1,0,1,1,22,1,4,43,1021979,239128
2020-09-27,1,0,0,1,0,21,1,1,46,1007369,250091
2020-10-05,2,1,0,0,0,57,1,1,52,1016496,257702
2020-10-05,2,0,0,0,0,63,1,1,52,1016496,257702
2020-10-05,2,0,0,0,0,55,2,1,52,1016496,257702
2020-10-06,1,0,0,1,0,39,1,2,75,1020019,186879
2020-10-07,6,0,0,0,1,43,1,2,104,1009391,196881
2020-10-07,6,0,0,0,0,43,2,2,104,1009391,196881
2020-10-01,2,1,0,1,1,35,1,1,106,1027285,184689
2020-09-25,1,1,0,0,1,18,1,1,113,1048314,184604
2020-09-25,1,1,0,0,1,16,1,1,113,1048314,184604
2020-10-06,7,1,0,0,1,45,1,1,113,1044851,192366
2020-02-16,10,1,0,1,1,21,1,2,9,987425,206643
2020-10-03,1,0,0,1,0,30,1,1,18,988240,215589
2020-10-06,21,1,0,0,1,29,2,1,19,993063,216978
2020-10-06,3,1,0,0,1,33,2,1,23,999602,227840
2020-09-24,6,1,0,0,0,0,1,1,34,1004230,253673
2020-09-01,2,1,0,1,1,29,1,2,40,1004218,235477
2020-09-25,1,0,0,1,0,0,1,1,45,1033125,238240
2020-08-21,7,0,0,0,0,62,1,1,46,1011368,247761
2020-10-04,2,0,0,1,0,16,1,1,81,1007075,189033
2020-10-04,2,0,0,1,0,16,1,1,81,1007075,189033
2020-10-06,9,0,0,1,0,30,1,1,90,998785,194474
2020-10-07,5,0,0,0,0,20,1,3,109,1036042,226835
2020-10-07,5,0,0,0,0,17,1,2,109,1036042,226835
2020-10-07,5,0,0,0,0,19,1,2,109,1036042,226835
2020-10-05,6,1,0,0,1,26,1,2,110,1016416,211389
2020-10-05,11,1,0,0,1,26,1,2,110,1015942,211569
2020-10-02,2,1,0,0,0,17,1,1,9,989626,202204
2020-10-01,5,0,0,0,0,27,1,1,69,1014896,174453
2020-09-23,1,1,0,1,1,14,1,1,48,1014803,247775
2020-10-03,1,0,0,1,1,38,1,4,61,997201,157525
2020-10-08,1,0,0,1,0,19,1,1,101,1046591,156335
2020-10-07,5,1,0,0,1,37,2,3,109,1040997,217280
2020-10-07,5,1,0,0,1,36,1,3,109,1040997,217280
2020-10-07,1,1,0,1,1,20,1,2,110,1018014,211854
2020-09-20,6,0,0,0,0,34,2,3,10,985245,215560
2020-10-06,6,1,0,1,0,35,1,2,25,1000414,230242
2020-09-19,1,0,0,1,0,22,1,1,43,1021792,239154
2018-01-03,3,0,0,1,0,28,1,1,67,1003383,179655
2020-09-26,6,0,0,0,0,0,1,1,77,995041,186309
2020-09-29,2,1,0,0,1,18,1,1,88,995737,187656
2020-09-29,2,1,0,1,1,13,1,1,88,995737,187656
2020-10-03,1,0,0,1,1,22,1,1,7,989078,201079
2020-10-07,11,0,0,0,0,49,2,1,28,998110,229743
2020-10-08,1,1,0,1,1,28,1,5,109,1036769,216947
2020-10-09,6,1,0,0,0,36,1,1,121,938430,170972
2020-10-07,6,1,0,0,0,31,2,1,10,983743,210670
2020-09-29,6,1,0,0,1,34,1,2,18,987108,216313
2020-10-09,2,1,0,0,1,50,1,1,30,997606,237873
2020-09-24,14,1,0,1,1,18,1,1,67,997357,175362
2020-09-24,14,1,0,1,1,18,1,1,67,996980,174885
2020-09-25,1,0,0,1,0,40,1,1,84,986568,190976
2020-09-26,1,0,1,0,0,53,2,1,84,989053,192374
2020-09-29,6,1,0,1,1,39,1,2,88,991703,190525
2020-10-09,8,1,0,0,1,26,1,3,9,987963,203697
2020-10-04,5,0,0,0,0,58,1,1,24,993358,231696
2020-10-04,5,0,0,0,0,58,1,1,24,993358,231696
2020-10-08,1,0,0,1,1,16,1,2,34,1003372,248278
2020-10-06,8,1,0,0,1,38,1,1,42,1012191,242509
2020-10-06,3,0,0,1,0,19,1,1,60,988238,150809
2020-10-07,1,0,0,1,0,0,1,1,67,1004806,174315
2020-10-06,1,0,0,1,0,23,1,1,120,961523,166631
2020-10-01,13,0,0,0,0,19,1,1,48,1013788,252571
2020-10-10,3,1,0,0,1,24,1,2,66,984317,172980
2020-10-04,3,1,0,1,1,29,1,2,114,1002557,214611
2020-10-02,1,0,1,1,0,28,1,1,24,994482,229687
2020-10-09,7,0,0,0,0,17,1,4,42,1014175,241684
2020-10-03,1,1,0,0,1,18,1,1,73,1009575,183727
2020-10-08,1,0,0,1,0,0,3,8,32,999434,237456
2020-10-08,2,0,0,0,0,15,1,1,43,1020316,239179
2020-10-08,2,1,0,0,0,14,1,1,43,1020316,239179
2020-10-08,2,1,0,0,0,15,1,2,43,1020316,239179
2020-10-08,2,1,0,0,0,14,1,1,43,1020316,239179
2020-10-08,2,1,0,0,0,14,1,2,43,1020316,239179
2020-10-09,2,0,0,0,0,17,1,2,49,1025113,257260
2020-10-10,10,1,0,1,1,24,1,4,50,1011174,256470
2020-10-10,10,0,0,1,0,23,1,4,50,1011174,256470
2020-10-10,10,0,0,1,0,21,1,4,50,1011174,256470
2020-10-10,10,1,1,1,1,22,1,4,50,1011174,256470
2020-09-29,7,0,1,0,0,31,1,4,52,1011064,252640
2020-10-11,2,0,0,0,0,24,1,1,63,1004378,167570
2020-10-11,6,1,0,0,0,45,1,1,67,1007517,179104
2020-10-06,2,1,0,1,0,36,1,4,81,1005217,190528
2020-10-05,3,0,1,1,0,29,1,1,88,993265,189827
2020-10-09,1,0,0,1,0,24,1,1,105,1055188,181556
2020-10-09,1,0,0,1,0,22,1,1,105,1055188,181556
2020-09-26,5,0,0,0,0,48,1,1,45,1031550,243264
2020-10-09,5,0,0,0,0,50,1,1,62,985095,155262
2020-10-08,3,0,0,0,0,16,1,1,79,999667,193253
2020-10-08,3,0,0,0,0,17,1,1,79,999667,193253
2020-10-04,10,1,0,1,1,44,1,1,88,990601,190580
2020-10-11,9,0,0,1,0,31,1,2,115,1016884,217710
2020-10-02,1,1,0,1,1,21,1,1,25,1000995,230244
2020-10-02,10,1,1,0,1,27,1,1,73,1008388,188086
2020-10-11,2,0,0,1,1,31,1,2,40,1005525,234170
2020-10-11,5,0,0,0,0,35,1,2,7,989588,200202
2020-10-10,8,0,0,0,0,32,1,4,20,990758,226482
2020-10-05,10,0,0,1,1,0,1,4,32,1000874,234235
2020-10-09,10,1,0,1,1,29,1,1,70,997659,170034
2020-10-11,6,0,0,0,0,57,1,1,90,998891,194901
2020-10-03,3,0,0,0,0,31,1,1,94,999072,200576
2020-10-12,5,0,0,0,1,34,1,3,104,1019338,198389
2020-10-12,5,0,0,0,0,30,1,3,104,1019338,198389
2020-10-11,6,0,0,0,0,69,1,2,122,964688,156691
2020-10-06,5,0,0,0,0,24,1,2,6,984332,204286
2020-10-10,2,1,0,1,1,31,2,4,19,993464,217095
2020-10-07,3,0,0,1,0,63,1,1,25,1002089,233265
2020-10-12,1,0,0,1,0,60,2,2,48,1015628,245070
2020-10-12,1,0,0,1,0,0,1,1,32,1000196,239199
2020-10-10,1,0,0,1,0,39,1,1,63,1004113,162112
2020-10-08,5,1,0,0,1,54,1,3,68,975687,163958
2020-10-12,5,0,0,0,0,30,1,4,104,1012514,194041
2020-10-12,2,0,0,0,0,43,2,3,122,940096,138117
2020-10-12,2,0,0,0,0,45,1,3,122,940096,138117
2020-10-05,19,0,0,0,0,0,1,2,1,981613,198082
2020-10-11,1,0,0,1,0,30,1,2,19,994257,219133
2020-09-28,5,1,0,1,1,30,1,3,23,1000141,225685
2020-10-07,5,1,0,1,1,31,1,1,23,998288,227463
2020-10-12,1,1,0,1,1,18,1,4,23,998434,225987
2020-10-12,1,1,0,1,1,16,1,1,23,998434,225987
2020-10-13,3,0,0,0,0,23,1,4,52,1012795,254258
2020-10-08,3,1,0,0,1,0,1,1,67,998188,177056
2020-10-11,3,0,0,0,0,20,1,5,76,983014,186055
2020-10-08,3,1,0,0,1,43,1,1,105,1052071,185885
2020-09-13,6,1,0,0,1,27,1,2,9,989747,202422
2020-09-19,7,1,0,0,1,44,2,2,9,990229,201827
2020-09-24,2,0,0,0,0,0,1,1,14,986376,214303
2020-10-13,1,1,0,1,1,17,1,1,40,1007712,238730
2020-01-14,1,1,0,1,1,41,1,1,67,997409,177241
2020-09-09,1,1,1,1,1,39,1,1,67,1002751,173287
2020-09-09,1,0,0,1,0,38,1,4,67,1002751,173287
2020-10-11,1,0,0,1,1,30,2,1,67,996628,177401
2020-09-30,1,0,0,1,0,31,1,1,73,1010408,183068
2020-09-30,1,0,0,1,0,24,2,1,73,1010408,183068
2020-09-30,1,0,0,1,0,24,2,1,73,1010408,183068
2020-10-08,15,0,0,0,0,17,1,1,114,1010996,219171
2020-10-08,15,0,0,0,0,17,1,1,114,1010996,219171
2020-10-12,1,0,0,1,0,22,1,2,114,1007653,219563
2020-08-23,2,0,0,0,0,28,1,1,19,994276,218779
2020-09-05,3,0,0,1,0,39,1,4,46,1007648,249141
2020-10-13,5,1,0,0,1,20,1,2,104,1011405,199493
2020-10-13,5,1,0,0,1,16,1,1,104,1011405,199493
2020-10-13,5,1,0,0,1,18,2,1,104,1011405,199493
2020-10-13,5,1,0,0,1,16,2,1,104,1011405,199493
2020-10-14,10,0,0,0,0,0,1,1,9,990003,203811
2020-10-02,1,0,0,1,0,36,1,1,14,987467,213188
2020-10-11,12,1,0,0,1,42,1,1,14,987189,213391
2020-10-07,7,0,0,0,0,14,1,4,23,998195,227692
2020-10-08,2,0,0,0,0,53,1,1,24,993055,230661
2020-10-13,1,0,0,1,0,0,1,2,46,1011880,250411
2020-10-14,5,1,0,0,0,39,2,2,62,987926,156013
2020-10-14,6,0,0,1,0,41,1,5,102,1036300,191330
2020-10-14,6,0,0,1,0,28,1,3,102,1036300,191330
2020-10-14,6,0,0,1,0,37,1,3,102,1036300,191330
2020-10-14,1,0,0,1,0,29,1,1,103,1041690,194462
2020-10-13,6,0,0,1,0,37,1,3,109,1044585,224848
2020-10-13,1,0,0,1,1,41,1,2,114,1002142,222386
2020-10-12,1,0,0,1,1,33,2,2,25,1002281,232565
2020-10-14,1,1,0,1,1,39,1,1,42,1009370,242578
2020-10-14,1,0,0,1,1,30,1,1,69,1012059,173928
2020-10-06,1,0,0,0,0,26,1,2,83,1009317,192071
2020-10-14,6,0,0,0,0,36,1,2,115,1014993,211903
2020-10-14,6,0,0,0,0,34,1,2,115,1014993,211903
2020-10-14,6,0,0,0,0,26,2,2,115,1014993,211903
2020-10-14,6,0,0,0,0,31,2,2,115,1014993,211903
2020-10-14,5,1,0,0,1,30,1,3,61,1000502,153808
2020-10-15,10,1,0,1,0,61,1,1,69,1014643,168702
2020-10-05,7,1,0,0,0,30,1,1,84,987414,191711
2020-10-08,3,0,0,0,0,20,1,1,103,1042291,196951
2020-10-15,5,1,0,0,1,42,1,1,113,1048180,191713
2020-10-11,1,0,1,1,0,19,1,4,40,1009413,235793
2020-10-07,10,1,0,1,1,36,1,2,61,1002052,155815
2020-10-14,5,0,0,0,0,53,1,3,122,941715,140974
2020-08-10,2,1,0,0,0,19,1,1,22,996401,226739
2020-10-03,2,1,0,1,0,33,1,1,24,993065,228175
2020-10-09,6,0,0,0,0,50,1,1,42,1012123,243040
2020-10-06,15,0,0,1,0,28,1,2,114,1000187,216897
2020-10-06,15,0,0,1,0,35,1,4,114,1000187,216897
2020-10-14,2,0,0,0,1,36,1,2,1,981268,201217
2020-10-14,7,0,0,0,0,48,2,1,19,995739,217542
2020-10-15,1,1,0,0,1,16,1,1,30,1000096,241334
2020-10-15,1,1,0,0,1,18,1,1,32,998524,235852
2020-10-07,1,0,0,1,0,47,1,2,33,1002242,246703
2020-10-13,2,1,0,1,1,15,1,1,42,1009711,240994
2020-10-13,1,1,0,1,1,22,1,1,43,1021739,236494
2020-10-14,3,0,0,0,0,24,1,1,78,989695,182852
2020-10-15,6,0,0,1,1,0,1,4,83,1005112,192887
2020-10-10,1,0,0,1,1,16,1,4,102,1023148,187361
2020-10-13,1,1,0,0,1,22,1,1,41,1011246,235940
2020-10-16,8,0,0,1,0,21,1,2,52,1014219,257892
2020-09-23,12,1,0,1,1,20,1,1,75,1012742,182510
2020-10-08,7,0,0,0,0,0,2,1,88,990015,192826
2020-10-13,2,0,0,0,0,45,1,1,88,990255,189887
2020-09-10,13,0,0,1,0,21,1,2,121,939115,166724
2020-10-15,1,0,0,1,0,61,1,3,121,940705,162603
2020-10-15,8,0,0,0,0,50,1,1,10,983966,211876
